Case_ID,Activity,Timestamp,Resource
231,Order Delivered,2024-03-02 02:00:00,Logistics
232,Order Created,2024-01-13 22:00:00,Finance Team
232,Order Approved,2024-01-14 22:00:00,Warehouse
232,Credit Check,2024-01-16 10:00:00,Logistics
232,Payment Processed,2024-01-17 06:00:00,System
232,Order Packed,2024-01-18 14:00:00,Warehouse
232,Order Shipped,2024-01-21 06:00:00,Logistics
232,Order Delivered,2024-01-24 05:00:00,Logistics
233,Order Created,2024-01-04 12:00:00,Warehouse
233,Order Approved,2024-01-06 14:00:00,Finance Team
233,Credit Check,2024-01-08 20:00:00,Finance Team
233,Payment Processed,2024-01-11 16:00:00,Finance Team
233,Order Packed,2024-01-14 14:00:00,System
233,Order Shipped,2024-01-16 15:00:00,Warehouse
233,Order Delivered,2024-01-19 05:00:00,Manager
234,Order Created,2024-02-22 15:00:00,Warehouse
234,Order Approved,2024-02-25 08:00:00,Warehouse
234,Credit Check,2024-02-27 10:00:00,Warehouse
234,Payment Processed,2024-02-28 10:00:00,System
234,Order Packed,2024-03-01 03:00:00,Manager
234,Order Shipped,2024-03-02 08:00:00,System
234,Order Delivered,2024-03-03 20:00:00,System
235,Order Created,2024-02-23 13:00:00,Manager
235,Order Approved,2024-02-25 11:00:00,Manager
235,Credit Check,2024-02-26 17:00:00,Finance Team
235,Payment Processed,2024-02-27 06:00:00,Finance Team
235,Order Packed,2024-02-28 13:00:00,Warehouse
235,Order Shipped,2024-03-02 10:00:00,System
235,Order Delivered,2024-03-03 15:00:00,Manager
236,Order Created,2024-02-26 02:00:00,Warehouse
236,Order Approved,2024-02-27 01:00:00,Finance Team
236,Credit Check,2024-02-28 08:00:00,Manager
236,Payment Processed,2024-03-01 01:00:00,Warehouse
236,Order Packed,2024-03-01 05:00:00,Warehouse
236,Order Shipped,2024-03-02 00:00:00,Manager
236,Order Delivered,2024-03-03 01:00:00,Logistics
237,Order Created,2024-02-05 16:00:00,Finance Team
237,Order Approved,2024-02-08 07:00:00,System
237,Credit Check,2024-02-08 19:00:00,System
237,Payment Processed,2024-02-10 01:00:00,Manager
237,Order Packed,2024-02-11 06:00:00,System
237,Order Shipped,2024-02-14 02:00:00,Logistics
237,Order Delivered,2024-02-14 03:00:00,Warehouse
238,Order Created,2024-02-29 02:00:00,Finance Team
238,Order Approved,2024-03-01 22:00:00,Finance Team
238,Credit Check,2024-03-03 16:00:00,System
238,Payment Processed,2024-03-03 19:00:00,Finance Team
238,Order Packed,2024-03-04 14:00:00,System
238,Order Shipped,2024-03-07 10:00:00,Warehouse
238,Order Delivered,2024-03-07 20:00:00,Warehouse
239,Order Created,2024-02-17 03:00:00,Manager
239,Order Approved,2024-02-17 16:00:00,Warehouse
239,Credit Check,2024-02-19 07:00:00,Warehouse
239,Payment Processed,2024-02-20 01:00:00,Finance Team
239,Order Packed,2024-02-22 09:00:00,Logistics
239,Order Shipped,2024-02-24 02:00:00,Finance Team
239,Order Delivered,2024-02-27 02:00:00,Manager
240,Order Created,2024-02-21 22:00:00,Finance Team
240,Order Approved,2024-02-22 21:00:00,Logistics
240,Credit Check,2024-02-24 13:00:00,Warehouse
240,Payment Processed,2024-02-25 06:00:00,Finance Team
240,Order Packed,2024-02-25 07:00:00,Manager
240,Order Shipped,2024-02-27 10:00:00,Manager
240,Order Delivered,2024-02-27 15:00:00,Finance Team
241,Order Created,2024-02-09 17:00:00,Manager
241,Order Approved,2024-02-10 22:00:00,Manager
241,Credit Check,2024-02-11 12:00:00,Logistics
241,Payment Processed,2024-02-12 07:00:00,Warehouse
241,Order Packed,2024-02-12 17:00:00,Finance Team
241,Order Shipped,2024-02-14 14:00:00,Warehouse
241,Order Delivered,2024-02-15 12:00:00,System
242,Order Created,2024-02-23 19:00:00,Logistics
242,Order Approved,2024-02-23 21:00:00,Warehouse
242,Credit Check,2024-02-25 00:00:00,Finance Team
242,Payment Processed,2024-02-25 09:00:00,Warehouse
242,Order Packed,2024-02-26 18:00:00,System
242,Order Shipped,2024-02-26 19:00:00,System
242,Order Delivered,2024-02-28 21:00:00,Logistics
243,Order Created,2024-02-18 06:00:00,Finance Team
243,Order Approved,2024-02-20 11:00:00,Logistics
243,Credit Check,2024-02-22 12:00:00,Warehouse
243,Payment Processed,2024-02-25 10:00:00,Logistics
243,Order Packed,2024-02-25 23:00:00,Logistics
243,Order Shipped,2024-02-27 04:00:00,Finance Team
243,Order Delivered,2024-02-29 14:00:00,System
244,Order Created,2024-02-21 05:00:00,Warehouse
244,Order Approved,2024-02-21 08:00:00,Warehouse
244,Credit Check,2024-02-22 18:00:00,System
244,Payment Processed,2024-02-23 04:00:00,Warehouse
244,Order Packed,2024-02-24 02:00:00,Logistics
244,Order Shipped,2024-02-24 23:00:00,System
244,Order Delivered,2024-02-27 22:00:00,System
245,Order Created,2024-01-24 14:00:00,System
245,Order Approved,2024-01-26 22:00:00,Finance Team
245,Credit Check,2024-01-29 06:00:00,Finance Team
245,Payment Processed,2024-01-29 13:00:00,System
245,Order Packed,2024-01-31 08:00:00,Finance Team
245,Order Shipped,2024-02-01 09:00:00,Logistics
245,Order Delivered,2024-02-04 08:00:00,Manager
246,Order Created,2024-01-18 13:00:00,Warehouse
246,Order Approved,2024-01-19 20:00:00,System
246,Credit Check,2024-01-20 03:00:00,Logistics
246,Payment Processed,2024-01-23 02:00:00,Logistics
246,Order Packed,2024-01-23 22:00:00,System
246,Order Shipped,2024-01-25 21:00:00,System
246,Order Delivered,2024-01-28 04:00:00,System
247,Order Created,2024-01-21 14:00:00,Finance Team
247,Order Approved,2024-01-22 03:00:00,System
247,Credit Check,2024-01-23 06:00:00,Finance Team
247,Payment Processed,2024-01-24 20:00:00,System
247,Order Packed,2024-01-27 09:00:00,System
247,Order Shipped,2024-01-29 01:00:00,Logistics
247,Order Delivered,2024-01-31 14:00:00,Logistics
248,Order Created,2024-02-28 10:00:00,System
248,Order Approved,2024-03-02 08:00:00,Logistics
248,Credit Check,2024-03-03 08:00:00,Warehouse
248,Payment Processed,2024-03-05 09:00:00,Warehouse
248,Order Packed,2024-03-06 09:00:00,Logistics
248,Order Shipped,2024-03-06 15:00:00,Warehouse
248,Order Delivered,2024-03-09 00:00:00,Logistics
249,Order Created,2024-01-18 05:00:00,Warehouse
249,Order Approved,2024-01-18 13:00:00,Finance Team
249,Credit Check,2024-01-19 02:00:00,System
249,Payment Processed,2024-01-20 23:00:00,Manager
249,Order Packed,2024-01-23 04:00:00,Manager
249,Order Shipped,2024-01-24 10:00:00,Manager
249,Order Delivered,2024-01-24 18:00:00,Logistics
250,Order Created,2024-02-24 19:00:00,Logistics
250,Order Approved,2024-02-27 16:00:00,Logistics
250,Credit Check,2024-02-28 23:00:00,Logistics
250,Payment Processed,2024-03-01 14:00:00,System
250,Order Packed,2024-03-03 17:00:00,System
250,Order Shipped,2024-03-06 10:00:00,Manager
250,Order Delivered,2024-03-09 05:00:00,Manager
251,Order Created,2024-02-13 19:00:00,System
251,Order Approved,2024-02-16 05:00:00,Finance Team
251,Credit Check,2024-02-17 03:00:00,Finance Team
251,Payment Processed,2024-02-18 04:00:00,Finance Team
251,Order Packed,2024-02-18 10:00:00,Logistics
251,Order Shipped,2024-02-18 21:00:00,Logistics
251,Order Delivered,2024-02-19 23:00:00,Finance Team
252,Order Created,2024-02-24 10:00:00,Warehouse
252,Order Approved,2024-02-24 19:00:00,System
252,Credit Check,2024-02-26 21:00:00,Manager
252,Payment Processed,2024-02-29 00:00:00,Manager
252,Order Packed,2024-03-01 18:00:00,Warehouse
252,Order Shipped,2024-03-04 13:00:00,Logistics
252,Order Delivered,2024-03-04 15:00:00,Manager
253,Order Created,2024-02-09 19:00:00,Logistics
253,Order Approved,2024-02-10 10:00:00,Logistics
253,Credit Check,2024-02-11 06:00:00,Finance Team
253,Payment Processed,2024-02-11 19:00:00,System
253,Order Packed,2024-02-12 08:00:00,Warehouse
253,Order Shipped,2024-02-15 05:00:00,Warehouse
253,Order Delivered,2024-02-17 10:00:00,Warehouse
254,Order Created,2024-01-27 15:00:00,Manager
254,Order Approved,2024-01-30 04:00:00,System
254,Credit Check,2024-01-31 03:00:00,Warehouse
254,Payment Processed,2024-02-02 07:00:00,Finance Team
254,Order Packed,2024-02-04 11:00:00,System
254,Order Shipped,2024-02-06 14:00:00,Warehouse
254,Order Delivered,2024-02-07 21:00:00,System
255,Order Created,2024-02-19 13:00:00,Warehouse
255,Order Approved,2024-02-21 13:00:00,System
255,Credit Check,2024-02-23 09:00:00,Warehouse
255,Payment Processed,2024-02-25 01:00:00,Warehouse
255,Order Packed,2024-02-27 16:00:00,System
255,Order Shipped,2024-02-28 22:00:00,Finance Team
255,Order Delivered,2024-03-01 13:00:00,Logistics
256,Order Created,2024-02-20 18:00:00,Warehouse
256,Order Approved,2024-02-23 00:00:00,Manager
256,Credit Check,2024-02-23 12:00:00,Finance Team
256,Payment Processed,2024-02-25 21:00:00,Finance Team
256,Order Packed,2024-02-28 02:00:00,Logistics
256,Order Shipped,2024-03-01 21:00:00,Warehouse
256,Order Delivered,2024-03-02 05:00:00,Manager
257,Order Created,2024-02-20 21:00:00,System
257,Order Approved,2024-02-22 13:00:00,Manager
257,Credit Check,2024-02-24 17:00:00,Finance Team
257,Payment Processed,2024-02-27 13:00:00,Manager
257,Order Packed,2024-02-27 17:00:00,Finance Team
257,Order Shipped,2024-02-28 18:00:00,Finance Team
257,Order Delivered,2024-02-29 02:00:00,Finance Team
258,Order Created,2024-01-05 11:00:00,System
258,Order Approved,2024-01-07 10:00:00,Finance Team
258,Credit Check,2024-01-08 22:00:00,Warehouse
258,Payment Processed,2024-01-11 10:00:00,Manager
258,Order Packed,2024-01-13 13:00:00,System
258,Order Shipped,2024-01-13 17:00:00,Finance Team
258,Order Delivered,2024-01-15 17:00:00,Logistics
259,Order Created,2024-02-10 10:00:00,Finance Team
259,Order Approved,2024-02-12 23:00:00,Manager
259,Credit Check,2024-02-15 22:00:00,Warehouse
259,Payment Processed,2024-02-17 19:00:00,Finance Team
259,Order Packed,2024-02-19 05:00:00,System
259,Order Shipped,2024-02-20 18:00:00,System
259,Order Delivered,2024-02-22 20:00:00,System
260,Order Created,2024-01-12 04:00:00,Finance Team
260,Order Approved,2024-01-13 09:00:00,Finance Team
260,Credit Check,2024-01-14 20:00:00,Logistics
260,Payment Processed,2024-01-17 14:00:00,System
260,Order Packed,2024-01-17 16:00:00,Logistics
260,Order Shipped,2024-01-18 09:00:00,Finance Team
260,Order Delivered,2024-01-18 11:00:00,Finance Team
261,Order Created,2024-01-18 16:00:00,Warehouse
261,Order Approved,2024-01-20 23:00:00,Logistics
261,Credit Check,2024-01-22 20:00:00,Logistics
261,Payment Processed,2024-01-24 05:00:00,Finance Team
261,Order Packed,2024-01-26 17:00:00,Warehouse
261,Order Shipped,2024-01-29 12:00:00,Manager
261,Order Delivered,2024-01-31 15:00:00,Manager
262,Order Created,2024-01-07 01:00:00,Manager
262,Order Approved,2024-01-09 01:00:00,Manager
262,Credit Check,2024-01-10 14:00:00,Warehouse
262,Payment Processed,2024-01-11 04:00:00,Logistics
262,Order Packed,2024-01-11 13:00:00,Warehouse
262,Order Shipped,2024-01-13 01:00:00,Warehouse
262,Order Delivered,2024-01-14 13:00:00,Warehouse
263,Order Created,2024-02-12 15:00:00,Finance Team
263,Order Approved,2024-02-13 11:00:00,Manager
263,Credit Check,2024-02-14 18:00:00,System
263,Payment Processed,2024-02-16 22:00:00,Warehouse
263,Order Packed,2024-02-17 16:00:00,System
263,Order Shipped,2024-02-20 08:00:00,Warehouse
263,Order Delivered,2024-02-21 18:00:00,Logistics
264,Order Created,2024-01-28 02:00:00,System
264,Order Approved,2024-01-29 03:00:00,Warehouse
264,Credit Check,2024-01-30 08:00:00,Manager
264,Payment Processed,2024-02-01 21:00:00,Warehouse
264,Order Packed,2024-02-04 14:00:00,Warehouse
264,Order Shipped,2024-02-05 12:00:00,Manager
264,Order Delivered,2024-02-06 12:00:00,Warehouse
265,Order Created,2024-01-09 13:00:00,Finance Team
265,Order Approved,2024-01-10 23:00:00,Manager
265,Credit Check,2024-01-11 23:00:00,Warehouse
265,Payment Processed,2024-01-12 11:00:00,Finance Team
265,Order Packed,2024-01-14 09:00:00,Finance Team
265,Order Shipped,2024-01-16 01:00:00,Logistics
265,Order Delivered,2024-01-17 20:00:00,Warehouse
266,Order Created,2024-01-18 14:00:00,Logistics
266,Order Approved,2024-01-19 06:00:00,Logistics
266,Credit Check,2024-01-19 13:00:00,Manager
266,Payment Processed,2024-01-19 23:00:00,Logistics
266,Order Packed,2024-01-21 00:00:00,Manager
266,Order Shipped,2024-01-21 16:00:00,Logistics
266,Order Delivered,2024-01-24 12:00:00,Warehouse
267,Order Created,2024-01-27 07:00:00,Finance Team
267,Order Approved,2024-01-28 01:00:00,Finance Team
267,Credit Check,2024-01-29 21:00:00,Logistics
267,Payment Processed,2024-02-01 08:00:00,Finance Team
267,Order Packed,2024-02-03 01:00:00,Finance Team
267,Order Shipped,2024-02-03 12:00:00,Logistics
267,Order Delivered,2024-02-05 07:00:00,Finance Team
268,Order Created,2024-01-21 08:00:00,System
268,Order Approved,2024-01-23 18:00:00,Warehouse
268,Credit Check,2024-01-24 21:00:00,Finance Team
268,Payment Processed,2024-01-25 18:00:00,Logistics
268,Order Packed,2024-01-26 06:00:00,Finance Team
268,Order Shipped,2024-01-28 14:00:00,Logistics
268,Order Delivered,2024-01-30 18:00:00,Logistics
269,Order Created,2024-02-02 02:00:00,System
269,Order Approved,2024-02-02 07:00:00,Manager
269,Credit Check,2024-02-03 09:00:00,Warehouse
269,Payment Processed,2024-02-03 11:00:00,Warehouse
269,Order Packed,2024-02-06 07:00:00,Finance Team
269,Order Shipped,2024-02-06 10:00:00,System
269,Order Delivered,2024-02-07 18:00:00,Finance Team
270,Order Created,2024-02-15 21:00:00,Warehouse
270,Order Approved,2024-02-16 14:00:00,System
270,Credit Check,2024-02-18 16:00:00,Manager
270,Payment Processed,2024-02-20 08:00:00,Finance Team
270,Order Packed,2024-02-20 17:00:00,System
270,Order Shipped,2024-02-22 08:00:00,Warehouse
270,Order Delivered,2024-02-24 19:00:00,Manager
271,Order Created,2024-02-10 20:00:00,Warehouse
271,Order Approved,2024-02-13 04:00:00,Finance Team
271,Credit Check,2024-02-15 00:00:00,Logistics
271,Payment Processed,2024-02-16 22:00:00,Finance Team
271,Order Packed,2024-02-17 20:00:00,Logistics
271,Order Shipped,2024-02-17 23:00:00,Finance Team
271,Order Delivered,2024-02-19 04:00:00,Finance Team
272,Order Created,2024-01-14 03:00:00,Manager
272,Order Approved,2024-01-16 20:00:00,Finance Team
272,Credit Check,2024-01-17 12:00:00,Warehouse
272,Payment Processed,2024-01-17 17:00:00,Logistics
272,Order Packed,2024-01-19 02:00:00,Manager
272,Order Shipped,2024-01-19 09:00:00,Manager
272,Order Delivered,2024-01-19 16:00:00,System
273,Order Created,2024-02-11 03:00:00,System
273,Order Approved,2024-02-11 18:00:00,Logistics
273,Credit Check,2024-02-14 03:00:00,Logistics
273,Payment Processed,2024-02-14 19:00:00,Manager
273,Order Packed,2024-02-16 04:00:00,Logistics
273,Order Shipped,2024-02-17 00:00:00,Finance Team
273,Order Delivered,2024-02-17 02:00:00,Warehouse
274,Order Created,2024-01-27 13:00:00,Manager
274,Order Approved,2024-01-29 00:00:00,Manager
274,Credit Check,2024-01-29 18:00:00,Logistics
274,Payment Processed,2024-01-30 08:00:00,Manager
274,Order Packed,2024-01-31 00:00:00,Warehouse
274,Order Shipped,2024-01-31 15:00:00,System
274,Order Delivered,2024-02-03 07:00:00,Finance Team
275,Order Created,2024-02-09 02:00:00,Warehouse
275,Order Approved,2024-02-11 21:00:00,Finance Team
275,Credit Check,2024-02-13 19:00:00,Logistics
275,Payment Processed,2024-02-15 09:00:00,Finance Team
275,Order Packed,2024-02-15 15:00:00,Manager
275,Order Shipped,2024-02-18 07:00:00,Finance Team
275,Order Delivered,2024-02-20 21:00:00,Warehouse
276,Order Created,2024-01-16 01:00:00,System
276,Order Approved,2024-01-16 13:00:00,System
276,Credit Check,2024-01-19 05:00:00,Finance Team
276,Payment Processed,2024-01-19 17:00:00,Manager
276,Order Packed,2024-01-20 03:00:00,System
276,Order Shipped,2024-01-21 12:00:00,Finance Team
276,Order Delivered,2024-01-23 23:00:00,Warehouse
277,Order Created,2024-01-19 12:00:00,System
277,Order Approved,2024-01-20 01:00:00,Finance Team
277,Credit Check,2024-01-20 07:00:00,Warehouse
277,Payment Processed,2024-01-22 06:00:00,Warehouse
277,Order Packed,2024-01-24 13:00:00,System
277,Order Shipped,2024-01-25 02:00:00,System
277,Order Delivered,2024-01-25 04:00:00,Finance Team
278,Order Created,2024-02-12 22:00:00,Warehouse
278,Order Approved,2024-02-14 20:00:00,Logistics
278,Credit Check,2024-02-16 07:00:00,System
278,Payment Processed,2024-02-18 07:00:00,Warehouse
278,Order Packed,2024-02-19 07:00:00,System
278,Order Shipped,2024-02-21 11:00:00,Logistics
278,Order Delivered,2024-02-23 22:00:00,Warehouse
279,Order Created,2024-02-25 02:00:00,Logistics
279,Order Approved,2024-02-27 08:00:00,Finance Team
279,Credit Check,2024-02-27 23:00:00,Finance Team
279,Payment Processed,2024-02-28 07:00:00,Finance Team
279,Order Packed,2024-02-28 21:00:00,Logistics
279,Order Shipped,2024-03-02 11:00:00,Manager
279,Order Delivered,2024-03-04 20:00:00,Finance Team
280,Order Created,2024-02-11 01:00:00,Warehouse
280,Order Approved,2024-02-11 05:00:00,Finance Team
280,Credit Check,2024-02-13 19:00:00,Logistics
280,Payment Processed,2024-02-14 10:00:00,Logistics
280,Order Packed,2024-02-16 19:00:00,System
280,Order Shipped,2024-02-17 04:00:00,Warehouse
280,Order Delivered,2024-02-18 21:00:00,System
281,Order Created,2024-02-17 20:00:00,Manager
281,Order Approved,2024-02-19 01:00:00,Warehouse
281,Credit Check,2024-02-21 20:00:00,Manager
281,Payment Processed,2024-02-22 09:00:00,Logistics
281,Order Packed,2024-02-23 17:00:00,Logistics
281,Order Shipped,2024-02-25 14:00:00,Logistics
281,Order Delivered,2024-02-26 10:00:00,Manager
282,Order Created,2024-02-27 07:00:00,System
282,Order Approved,2024-02-28 04:00:00,Manager
282,Credit Check,2024-03-01 17:00:00,Logistics
282,Payment Processed,2024-03-02 15:00:00,System
282,Order Packed,2024-03-05 06:00:00,Warehouse
282,Order Shipped,2024-03-06 13:00:00,Warehouse
282,Order Delivered,2024-03-08 01:00:00,System
283,Order Created,2024-02-03 05:00:00,Manager
283,Order Approved,2024-02-05 06:00:00,Logistics
283,Credit Check,2024-02-06 13:00:00,System
283,Payment Processed,2024-02-09 00:00:00,Logistics
283,Order Packed,2024-02-11 10:00:00,System
283,Order Shipped,2024-02-14 02:00:00,Logistics
283,Order Delivered,2024-02-15 19:00:00,System
284,Order Created,2024-02-01 03:00:00,System
284,Order Approved,2024-02-03 07:00:00,Logistics
284,Credit Check,2024-02-03 12:00:00,Manager
284,Payment Processed,2024-02-06 11:00:00,System
284,Order Packed,2024-02-06 23:00:00,Manager
284,Order Shipped,2024-02-08 14:00:00,Manager
284,Order Delivered,2024-02-11 14:00:00,Finance Team
285,Order Created,2024-02-13 11:00:00,Warehouse
285,Order Approved,2024-02-15 10:00:00,System
285,Credit Check,2024-02-16 15:00:00,Logistics
285,Payment Processed,2024-02-18 10:00:00,Manager
285,Order Packed,2024-02-20 23:00:00,Warehouse
285,Order Shipped,2024-02-23 09:00:00,System
285,Order Delivered,2024-02-23 22:00:00,Finance Team
286,Order Created,2024-01-02 20:00:00,Warehouse
286,Order Approved,2024-01-04 10:00:00,Manager
286,Credit Check,2024-01-07 05:00:00,Warehouse
286,Payment Processed,2024-01-07 19:00:00,System
286,Order Packed,2024-01-08 17:00:00,Logistics
286,Order Shipped,2024-01-09 11:00:00,Logistics
286,Order Delivered,2024-01-10 01:00:00,Warehouse
287,Order Created,2024-02-10 02:00:00,Finance Team
287,Order Approved,2024-02-10 18:00:00,Logistics
287,Credit Check,2024-02-11 22:00:00,Logistics
287,Payment Processed,2024-02-12 23:00:00,Warehouse
287,Order Packed,2024-02-13 13:00:00,Logistics
287,Order Shipped,2024-02-13 19:00:00,Manager
287,Order Delivered,2024-02-14 11:00:00,Logistics
288,Order Created,2024-02-01 17:00:00,Finance Team
288,Order Approved,2024-02-04 09:00:00,System
288,Credit Check,2024-02-07 05:00:00,System
288,Payment Processed,2024-02-10 04:00:00,Logistics
288,Order Packed,2024-02-12 18:00:00,Manager
288,Order Shipped,2024-02-13 17:00:00,Manager
288,Order Delivered,2024-02-14 16:00:00,Finance Team
289,Order Created,2024-01-09 02:00:00,Manager
289,Order Approved,2024-01-10 20:00:00,Manager
289,Credit Check,2024-01-12 22:00:00,Logistics
289,Payment Processed,2024-01-14 06:00:00,Warehouse
289,Order Packed,2024-01-16 09:00:00,Warehouse
289,Order Shipped,2024-01-17 23:00:00,Logistics
289,Order Delivered,2024-01-18 17:00:00,Finance Team
290,Order Created,2024-01-29 18:00:00,Warehouse
290,Order Approved,2024-02-01 17:00:00,Warehouse
290,Credit Check,2024-02-04 16:00:00,Finance Team
290,Payment Processed,2024-02-05 18:00:00,Finance Team
290,Order Packed,2024-02-07 08:00:00,Warehouse
290,Order Shipped,2024-02-08 01:00:00,Finance Team
290,Order Delivered,2024-02-10 18:00:00,Manager
291,Order Created,2024-02-15 18:00:00,System
291,Order Approved,2024-02-17 16:00:00,Manager
291,Credit Check,2024-02-20 06:00:00,Manager
291,Payment Processed,2024-02-22 12:00:00,Manager
291,Order Packed,2024-02-24 01:00:00,Logistics
291,Order Shipped,2024-02-24 03:00:00,Manager
291,Order Delivered,2024-02-24 17:00:00,System
292,Order Created,2024-01-25 19:00:00,System
292,Order Approved,2024-01-26 03:00:00,Finance Team
292,Credit Check,2024-01-27 14:00:00,Finance Team
292,Payment Processed,2024-01-29 03:00:00,Warehouse
292,Order Packed,2024-01-29 22:00:00,System
292,Order Shipped,2024-01-31 12:00:00,Finance Team
292,Order Delivered,2024-02-03 10:00:00,System
293,Order Created,2024-01-25 10:00:00,System
293,Order Approved,2024-01-28 10:00:00,Finance Team
293,Credit Check,2024-01-31 10:00:00,Logistics
293,Payment Processed,2024-02-01 17:00:00,Manager
293,Order Packed,2024-02-03 06:00:00,System
293,Order Shipped,2024-02-05 07:00:00,Logistics
293,Order Delivered,2024-02-07 13:00:00,Warehouse
294,Order Created,2024-02-05 07:00:00,System
294,Order Approved,2024-02-06 16:00:00,Finance Team
294,Credit Check,2024-02-09 01:00:00,Finance Team
294,Payment Processed,2024-02-11 01:00:00,Manager
294,Order Packed,2024-02-13 23:00:00,Manager
294,Order Shipped,2024-02-15 01:00:00,Finance Team
294,Order Delivered,2024-02-16 15:00:00,Logistics
295,Order Created,2024-01-12 10:00:00,Finance Team
295,Order Approved,2024-01-13 09:00:00,Manager
295,Credit Check,2024-01-14 01:00:00,Logistics
295,Payment Processed,2024-01-14 07:00:00,Logistics
295,Order Packed,2024-01-15 19:00:00,Manager
295,Order Shipped,2024-01-17 05:00:00,Finance Team
295,Order Delivered,2024-01-18 02:00:00,Manager
296,Order Created,2024-02-25 09:00:00,System
296,Order Approved,2024-02-27 04:00:00,Logistics
296,Credit Check,2024-02-28 00:00:00,System
296,Payment Processed,2024-02-28 20:00:00,Warehouse
296,Order Packed,2024-02-29 03:00:00,Manager
296,Order Shipped,2024-03-01 18:00:00,Logistics
296,Order Delivered,2024-03-04 17:00:00,Warehouse
297,Order Created,2024-01-06 17:00:00,Manager
297,Order Approved,2024-01-07 22:00:00,Finance Team
297,Credit Check,2024-01-10 17:00:00,System
297,Payment Processed,2024-01-13 10:00:00,Finance Team
297,Order Packed,2024-01-15 16:00:00,Manager
297,Order Shipped,2024-01-18 13:00:00,Logistics
297,Order Delivered,2024-01-19 01:00:00,Warehouse
298,Order Created,2024-01-16 04:00:00,Warehouse
298,Order Approved,2024-01-17 23:00:00,Warehouse
298,Credit Check,2024-01-19 13:00:00,Finance Team
298,Payment Processed,2024-01-22 09:00:00,Logistics
298,Order Packed,2024-01-25 09:00:00,System
298,Order Shipped,2024-01-26 00:00:00,Warehouse
298,Order Delivered,2024-01-28 10:00:00,Finance Team
299,Order Created,2024-02-28 08:00:00,System
299,Order Approved,2024-03-01 02:00:00,Logistics
299,Credit Check,2024-03-01 17:00:00,Logistics
299,Payment Processed,2024-03-03 02:00:00,Manager
299,Order Packed,2024-03-04 15:00:00,System
299,Order Shipped,2024-03-07 10:00:00,Warehouse
299,Order Delivered,2024-03-10 04:00:00,Manager
300,Order Created,2024-01-31 15:00:00,System
300,Order Approved,2024-02-02 05:00:00,Finance Team
300,Credit Check,2024-02-03 23:00:00,Manager
300,Payment Processed,2024-02-04 10:00:00,System
300,Order Packed,2024-02-05 08:00:00,Manager
300,Order Shipped,2024-02-08 05:00:00,System
300,Order Delivered,2024-02-08 14:00:00,Finance Team
301,Order Created,2024-02-13 04:00:00,Logistics
301,Order Approved,2024-02-13 18:00:00,Finance Team
301,Credit Check,2024-02-16 15:00:00,Logistics
301,Payment Processed,2024-02-17 01:00:00,Finance Team
301,Order Packed,2024-02-17 05:00:00,Logistics
301,Order Shipped,2024-02-19 00:00:00,System
301,Order Delivered,2024-02-19 12:00:00,System
302,Order Created,2024-01-04 23:00:00,Warehouse
302,Order Approved,2024-01-07 23:00:00,System
302,Credit Check,2024-01-09 05:00:00,Warehouse
302,Payment Processed,2024-01-11 10:00:00,Logistics
302,Order Packed,2024-01-13 20:00:00,Logistics
302,Order Shipped,2024-01-16 04:00:00,Warehouse
302,Order Delivered,2024-01-16 07:00:00,Logistics
303,Order Created,2024-02-13 16:00:00,Manager
303,Order Approved,2024-02-13 17:00:00,Manager
303,Credit Check,2024-02-14 02:00:00,Manager
303,Payment Processed,2024-02-14 08:00:00,System
303,Order Packed,2024-02-16 06:00:00,Manager
303,Order Shipped,2024-02-16 20:00:00,Warehouse
303,Order Delivered,2024-02-18 11:00:00,Manager
304,Order Created,2024-01-07 13:00:00,Logistics
304,Order Approved,2024-01-09 14:00:00,Logistics
304,Credit Check,2024-01-09 18:00:00,Logistics
304,Payment Processed,2024-01-10 15:00:00,Manager
304,Order Packed,2024-01-11 20:00:00,Finance Team
304,Order Shipped,2024-01-13 23:00:00,Manager
304,Order Delivered,2024-01-15 13:00:00,Finance Team
305,Order Created,2024-01-22 00:00:00,System
305,Order Approved,2024-01-24 23:00:00,Manager
305,Credit Check,2024-01-25 18:00:00,System
305,Payment Processed,2024-01-26 00:00:00,System
305,Order Packed,2024-01-28 03:00:00,Manager
305,Order Shipped,2024-01-31 02:00:00,System
305,Order Delivered,2024-02-01 18:00:00,Finance Team
306,Order Created,2024-02-18 21:00:00,Finance Team
306,Order Approved,2024-02-21 02:00:00,Manager
306,Credit Check,2024-02-21 21:00:00,Finance Team
306,Payment Processed,2024-02-22 21:00:00,Finance Team
306,Order Packed,2024-02-24 06:00:00,Finance Team
306,Order Shipped,2024-02-24 21:00:00,Finance Team
306,Order Delivered,2024-02-25 04:00:00,Manager
307,Order Created,2024-02-01 23:00:00,System
307,Order Approved,2024-02-03 13:00:00,System
307,Credit Check,2024-02-04 22:00:00,System
307,Payment Processed,2024-02-06 00:00:00,Manager
307,Order Packed,2024-02-08 15:00:00,Warehouse
307,Order Shipped,2024-02-10 13:00:00,Finance Team
307,Order Delivered,2024-02-11 20:00:00,System
308,Order Created,2024-01-19 09:00:00,Finance Team
308,Order Approved,2024-01-21 02:00:00,Logistics
308,Credit Check,2024-01-23 12:00:00,Warehouse
308,Payment Processed,2024-01-25 04:00:00,Manager
308,Order Packed,2024-01-26 00:00:00,Manager
308,Order Shipped,2024-01-27 23:00:00,Warehouse
